ID,CITY_ID,city_label,VERSION,ADDRESS,DESCRIPTION,REG_DATE,COMPLETE_DATE,ANSWER,COORDS_GOOGLE_LAT,COORDS_GOOGLE_LNG,PROBLEM_TYPE,STATUS,DEP_NAME,USER_ID,SOLVED_TIME,ATTACHMENT
159683,1,"Vilnius,Grigiškės",Internetu,"Šiltnamių g. 20, Vilnius 04130","Oslo gatvės ruože, nuo vakarinio aplinkelio iki laisvės prospekto įsikirtimo (iki lazdynų tilto per Nerį) pastoviai net ir ne piko metu formuojasi didelės automobilių spūstys, esant avarijai, mižiniškos spūstys. Oslo esama gatvė nėra pritaikyta dabartiniam automobilių kiekiui, todėl reikalinga jos rekonstrukcija - siūlymas išplatinti trijų eismo juostų (pagal pridėtą paveikslą) pridedant kiekvienoje kelio dešinėje pusėje po papildomą juostą, kas leistų pravažiuoti didesniam mašinų srautui, mažintų oro užterštumus mieste ir pan.. Taip pat siūlymas pertvarkyti greitėjimo juostą iš lazdynų gatvės į aplinkelį, ją išilginant ir padarant mašinų sankirtoje ilgesnį ruožą.
Įrengus leipkalnio sankryžos rekunstrukciją, iš liepkalnio pusės mašinos lazdynų link dar greičiau užkiš Oslo g. lazdynų rajone, Oslo g. problema tik paaštrės, todėl siūlymas neatidėlioti ir skubiai vykdyti šio ruožo rekonstrukcijos darbus.","2020-09-01 00:04:36",,,54.670410,25.208124,"Eismo organizavimas",Registruota,"Eismo organizavimo skyrius",103226,,https://minio.vilnius.lt/vilnius/20200901_1598907877_1604419207_20200901_1.jpg
159684,1,"Vilnius,Grigiškės",Internetu,"Ukmergės g. 300C, Vilnius 12110","Ukmerges 300C salia Domus Pro eile automobiliu kur sustoti ir stoveti draudziama, uzeme visa vienos krypties eismo juosta tad vaziuojame pries eisma. Prasome atlikti patikrinimus 1-a rugsejo savaite. Prasome uzsukti ir i perkunkiemio g. 18/19 esancias autobusu stoteles. Aciu","2020-09-01 00:24:02",,,54.738754,25.226103,"Eismo organizavimas",Registruota,"Eismo organizavimo skyrius",78823,,https://minio.vilnius.lt/vilnius/20200901_1598909043_502243005_20200901_1.jpeg
159684,1,"Vilnius,Grigiškės",Internetu,"Ukmergės g. 300C, Vilnius 12110","Ukmerges 300C salia Domus Pro eile automobiliu kur sustoti ir stoveti draudziama, uzeme visa vienos krypties eismo juosta tad vaziuojame pries eisma. Prasome atlikti patikrinimus 1-a rugsejo savaite. Prasome uzsukti ir i perkunkiemio g. 18/19 esancias autobusu stoteles. Aciu","2020-09-01 00:24:02",,,54.738754,25.226103,"Eismo organizavimas",Registruota,"Eismo organizavimo skyrius",78823,,https://minio.vilnius.lt/vilnius/20200901_1598909047_450401093_20200901_1.jpeg
159684,1,"Vilnius,Grigiškės",Internetu,"Ukmergės g. 300C, Vilnius 12110","Ukmerges 300C salia Domus Pro eile automobiliu kur sustoti ir stoveti draudziama, uzeme visa vienos krypties eismo juosta tad vaziuojame pries eisma. Prasome atlikti patikrinimus 1-a rugsejo savaite. Prasome uzsukti ir i perkunkiemio g. 18/19 esancias autobusu stoteles. Aciu","2020-09-01 00:24:02",,,54.738754,25.226103,"Eismo organizavimas",Registruota,"Eismo organizavimo skyrius",78823,,https://minio.vilnius.lt/vilnius/20200901_1598909050_1413285307_20200901_1.jpeg
159685,2,Alytus,Internetu,"Putinų g. 7, Alytus 62311","Savibledybes pizonai...yra Alytuje tokia Bala priesais medvilnes kulturos rumus - priesgaisrine. Ten mire labai daug vaiku 10 lyg ir priskaiciavau.. o pasiziurejus ilgiau bus tikrai daugiau ...Alytuje skaitomas lyg uzkeiktas... jus GALIT MILZINISKA RAUDONA ZENKLINIMA YRENGTI KAS 30 METRU APLINK BALA? (kad cia jau mire daug  vaiku ... kiekvienais metais po viena ar kelis..) ir visus sabakstynus iskirst? Mano manymu cia isvis turi but aptverta raudona tvora su ispejamaisiais zenklais arba isvis sita bala uzversta zemem. 

kiek jusu sielai kainuoja vaiko gyvybe? DEGSIT PRAGARE  niekseliai... jusu sazines ir proto likuciai yra visai sunaikinti kad neturite mechanizmu tokiom problemom sprest joms iskylant, o sedit issizioje... kas uz tai atsakingi? ... sakau degsit Dantes devintam rate ir jums ten vieta! Si betvarke ir uzkeikta vieta Yra Alytaus savibledybes darbuotoju sielos atspindys. ","2020-09-01 02:51:38",,,54.419792,24.024973,"Aplinkos tvarkymas",Nagrinėjama,"Miesto ūkio skyrius",78823,,
159686,5,Šiauliai,Internetu,"Pramonės g. 3c, Šiauliai 78140","Laba diena kada bus tvarkomas dviraciu takas pramones gatveje nuo tilzes iki baciunu gatves","2020-09-01 05:52:19",,,55.917492,23.298512,"Dviračių takų problemos",Nagrinėjama,"Miesto ūkio  ir aplinkos skyrius",78823,,
159687,1,"Vilnius,Grigiškės",Internetu,"Nemenčinės pl. 104, Vilnius 10106"," Gelvadiškių Sodų 2-osios gatvės ( Savivaldybei priklausanti gatvė) įvažiavimo į Nemenčinės plentą kelraščiuose susidarė didelės duobės. Šiuo metu teritorijoje vyksta, pagal Savivaldybės statybos išduotus leidimus, gyvenamųjų namų statybos. Važiuoja sunkiasvorės mašinos, Ecoserviso komunalinių paslaugų sunkisvorės. Kelkraščiai lūžinėja, po lietaus dešinėje išvažiavimo pusėje nuolat stovi bala, semianti Nemenčinės plento visą eismo juotą. Prašome sutvarkyti duobes. Dešinėje Gelvadiskių Sodų 2 osios pusėje padaryti nuokasas nuo kelio, kurios anksčiau buvo ir vanduo nubėgdavo, o dabar užsipylė su bala ir smėliu, vanduo neturi kur nutekėti. Ateina ruduo, lietingas metas, balos Nemenčinės plente labai sumažina eismo saugumą. Tikimės jūsų pagalbos. Su pagarba  SB Smėlynė pirmininkė Nijolė Miškinienė","2020-09-01 05:56:36",,,54.753654,25.364105,"Duobės, įgriuvos, šuliniai",Registruota,"UAB „Grinda“",78823,,https://minio.vilnius.lt/vilnius/20200901_1598928998_1740524163_20200901_1.jpeg
159687,1,"Vilnius,Grigiškės",Internetu,"Nemenčinės pl. 104, Vilnius 10106"," Gelvadiškių Sodų 2-osios gatvės ( Savivaldybei priklausanti gatvė) įvažiavimo į Nemenčinės plentą kelraščiuose susidarė didelės duobės. Šiuo metu teritorijoje vyksta, pagal Savivaldybės statybos išduotus leidimus, gyvenamųjų namų statybos. Važiuoja sunkiasvorės mašinos, Ecoserviso komunalinių paslaugų sunkisvorės. Kelkraščiai lūžinėja, po lietaus dešinėje išvažiavimo pusėje nuolat stovi bala, semianti Nemenčinės plento visą eismo juotą. Prašome sutvarkyti duobes. Dešinėje Gelvadiskių Sodų 2 osios pusėje padaryti nuokasas nuo kelio, kurios anksčiau buvo ir vanduo nubėgdavo, o dabar užsipylė su bala ir smėliu, vanduo neturi kur nutekėti. Ateina ruduo, lietingas metas, balos Nemenčinės plente labai sumažina eismo saugumą. Tikimės jūsų pagalbos. Su pagarba  SB Smėlynė pirmininkė Nijolė Miškinienė","2020-09-01 05:56:36",,,54.753654,25.364105,"Duobės, įgriuvos, šuliniai",Registruota,"UAB „Grinda“",78823,,https://minio.vilnius.lt/vilnius/20200901_1598929003_664637518_20200901_1.jpeg
159687,1,"Vilnius,Grigiškės",Internetu,"Nemenčinės pl. 104, Vilnius 10106"," Gelvadiškių Sodų 2-osios gatvės ( Savivaldybei priklausanti gatvė) įvažiavimo į Nemenčinės plentą kelraščiuose susidarė didelės duobės. Šiuo metu teritorijoje vyksta, pagal Savivaldybės statybos išduotus leidimus, gyvenamųjų namų statybos. Važiuoja sunkiasvorės mašinos, Ecoserviso komunalinių paslaugų sunkisvorės. Kelkraščiai lūžinėja, po lietaus dešinėje išvažiavimo pusėje nuolat stovi bala, semianti Nemenčinės plento visą eismo juotą. Prašome sutvarkyti duobes. Dešinėje Gelvadiskių Sodų 2 osios pusėje padaryti nuokasas nuo kelio, kurios anksčiau buvo ir vanduo nubėgdavo, o dabar užsipylė su bala ir smėliu, vanduo neturi kur nutekėti. Ateina ruduo, lietingas metas, balos Nemenčinės plente labai sumažina eismo saugumą. Tikimės jūsų pagalbos. Su pagarba  SB Smėlynė pirmininkė Nijolė Miškinienė","2020-09-01 05:56:36",,,54.753654,25.364105,"Duobės, įgriuvos, šuliniai",Registruota,"UAB „Grinda“",78823,,https://minio.vilnius.lt/vilnius/20200901_1598929007_1496171908_20200901_1.jpeg
159688,1,"Vilnius,Grigiškės",Internetu,"Eglinės Sodų 9-oji g. 15, Vilnius 11132","Bendras konteinerio pastoviai stovi ant roles,svetimo zemes sklypo,po laidais,tai oavojinga zmoniu givibei it ju turtui,Mrs turime savo konteineri,grieztsi reikalaujame isvdzti bendra konteineri is eglines sodu 9g,gal","2020-09-01 06:40:08","2020-09-01 00:00:00","Gerb. Interesante, atsakymas pateiktas pranešime Nr. E50-108759.
Gal turite papildomų klausimų? Prašome kreiptis į SĮ ""VASA"" klientų aptarnavimo skyrių Smolensko g. 5 Vilnius, tel. 1895, arba el. paštu <a href=""mailto:rinkliava@sivasa.lt."">rinkliava@sivasa.lt.</a>",54.701946,25.450644,"Komunalinių atliekų tvarkymas",Išnagrinėta,"SĮ „Vilniaus atliekų sistemos administratorius“",78823,0,
